#Wave		#Intensity
1799.006836	125.891281
1798.043945	31.379820
1797.081055	32.252274
1796.117188	-282.358337
1795.154297	-195.390686
1794.190430	-97.600357
1793.226563	54.501003
1792.262695	-200.696762
1791.297852	50.896038
1790.333984	-108.519493
1789.369141	64.332443
1788.404297	64.701515
1787.439453	315.590973
1786.473633	285.848999
1785.508789	-168.612411
1784.542969	70.148788
1783.577148	257.588898
1782.611328	52.125271
1781.644531	186.188782
1780.678711	208.917984
1779.711914	194.625244
1778.745117	103.954865
1777.778320	170.931732
1776.810547	117.538155
1775.843750	-125.823776
1774.875977	-133.463440
1773.908203	-90.168747
1772.940430	120.899750
1771.971680	39.301216
1771.003906	137.130905
1770.035156	-198.221024
1769.066406	-162.542038
1768.097656	-31.490700
1767.128906	138.124039
1766.159180	137.308334
1765.189453	123.523026
1764.219727	303.031464
1763.250000	27.435860
1762.280273	208.029861
1761.309570	-24.475494
1760.338867	115.934624
1759.369141	160.332870
1758.397461	-5.974446
1757.426758	120.629639
1756.455078	391.214691
1755.484375	202.950897
1754.512695	136.223160
1753.541016	179.435287
1752.568359	387.774597
1751.596680	201.948715
1750.624023	66.226006
1749.651367	169.553467
1748.678711	374.948425
1747.706055	172.314941
1746.732422	131.504242
1745.758789	103.505402
1744.785156	99.870926
1743.811523	194.397461
1742.837891	142.536942
1741.863281	28.369959
1740.889648	278.612488
1739.915039	261.235596
1738.940430	309.874023
1737.964844	244.939362
1736.990234	298.630096
1736.014648	114.469955
1735.039063	166.134705
1734.063477	150.494217
1733.087891	230.901764
1732.111328	426.455536
1731.135742	341.570709
1730.159180	193.282791
1729.181641	100.019264
1728.205078	171.897461
1727.228516	308.977448
1726.250977	115.940460
1725.273438	102.003204
1724.295898	337.385132
1723.317383	23.580978
1722.339844	246.092636
1721.361328	292.123749
1720.382813	463.333282
1719.404297	192.537369
1718.425781	33.592129
1717.446289	255.135986
1716.467773	18.386330
1715.488281	209.227722
1714.508789	21.667603
1713.528320	163.921646
1712.548828	26.212799
1711.568359	103.397583
1710.587891	-149.015778
1709.607422	-92.827423
1708.625977	406.818115
1707.645508	77.463684
1706.664063	186.447617
1705.682617	-91.152756
1704.701172	161.133850
1703.719727	275.845123
1702.737305	53.153191
1701.754883	62.844170
1700.773438	5.817209
1699.790039	-156.216721
1698.807617	155.054916
1697.824219	-48.836254
1696.841797	18.252892
1695.858398	-243.926086
1694.875000	89.454437
1693.890625	-150.365509
1692.907227	73.057404
1691.922852	145.877594
1690.938477	-74.628403
1689.954102	-63.290211
1688.968750	248.242844
1687.984375	-4.364971
1686.999023	-61.465389
1686.013672	-192.704178
1685.028320	-56.215683
1684.041992	-44.045376
1683.056641	7.528790
1682.070313	-233.087387
1681.083984	-168.752945
1680.097656	-228.554459
1679.110352	-33.054611
1678.124023	186.543930
1677.136719	-125.776047
1676.149414	-307.504944
1675.162109	-219.471558
1674.173828	60.907368
1673.186523	87.603943
1672.198242	-188.664764
1671.209961	-204.831055
1670.221680	-6.583168
1669.232422	-87.157745
1668.243164	-16.571404
1667.254883	103.402954
1666.265625	-36.926624
1665.275391	-0.308687
1664.286133	73.052231
1663.295898	-295.543060
1662.305664	-73.689011
1661.315430	-190.746811
1660.325195	49.469223
1659.334961	155.306870
1658.343750	-15.122759
1657.352539	-209.985031
1656.361328	147.625443
1655.370117	250.523163
1654.377930	20.033543
1653.385742	31.060061
1652.393555	-68.066193
1651.401367	-8.958456
1650.409180	-29.122551
1649.416992	-131.027237
1648.423828	69.939690
1647.430664	-7.871825
1646.437500	222.766739
1645.443359	-170.685425
1644.450195	-29.210186
1643.456055	172.635422
1642.461914	-87.593231
1641.467773	-89.259521
1640.473633	14.136456
1639.478516	184.785110
1638.483398	20.642578
1637.488281	14.326939
1636.493164	70.922012
1635.498047	277.032196
1634.501953	324.320099
1633.505859	374.213898
1632.509766	439.894043
1631.513672	351.343781
1630.517578	292.425171
1629.520508	432.385590
1628.523438	182.453125
1627.526367	435.446899
1626.529297	300.542480
1625.531250	554.864624
1624.534180	521.720825
1623.536133	649.629517
1622.538086	254.126572
1621.540039	343.475342
1620.541016	447.265137
1619.541992	429.114380
1618.542969	575.647766
1617.543945	863.627563
1616.544922	711.951050
1615.545898	537.952637
1614.545898	392.248047
1613.545898	518.629456
1612.545898	798.822021
1611.544922	708.488647
1610.544922	788.281128
1609.543945	773.200500
1608.542969	657.736389
1607.541992	734.108093
1606.541016	555.931396
1605.539063	699.298767
1604.537109	790.336853
1603.535156	918.907532
1602.533203	722.640137
1601.531250	790.967957
1600.528320	645.543579
1599.525391	762.718445
1598.522461	759.094666
1597.519531	942.525208
1596.515625	920.423218
1595.512695	1061.685547
1594.508789	709.234863
1593.504883	558.768311
1592.500000	696.014038
