#Wave		#Intensity
1798.935547	47.573586
1797.972656	40.487175
1797.009766	-29.931328
1796.045898	-67.320908
1795.083008	17.196419
1794.119141	42.581303
1793.155273	-25.479763
1792.190430	40.598808
1791.226563	20.401020
1790.261719	12.448296
1789.297852	75.722359
1788.332031	52.085621
1787.367188	13.522924
1786.402344	9.887540
1785.436523	75.455612
1784.470703	57.453815
1783.504883	58.824917
1782.539063	1.273952
1781.573242	-9.725511
1780.606445	-55.055779
1779.639648	12.744982
1778.672852	-21.662868
1777.706055	40.854752
1776.739258	58.721676
1775.771484	89.452629
1774.803711	78.795700
1773.835938	-93.344261
1772.868164	-71.740067
1771.900391	-123.123314
1770.931641	57.179138
1769.962891	-13.640880
1768.994141	28.446800
1768.025391	51.140663
1767.056641	37.041256
1766.086914	72.557213
1765.118164	35.850929
1764.148438	-9.255842
1763.177734	44.857574
1762.208008	-60.189140
1761.237305	86.633865
1760.267578	43.412224
1759.296875	-83.528900
1758.326172	-27.606668
1757.354492	-81.797058
1756.383789	-3.401073
1755.412109	-56.955982
1754.440430	61.245743
1753.468750	45.621815
1752.496094	35.123032
1751.524414	55.492512
1750.551758	35.338352
1749.579102	107.720520
1748.606445	60.566303
1747.633789	-35.392132
1746.660156	73.533936
1745.686523	41.795395
1744.712891	16.485453
1743.739258	-37.699665
1742.765625	-52.721226
1741.791016	-18.352989
1740.817383	48.089195
1739.842773	-52.895721
1738.868164	26.975777
1737.892578	-13.719034
1736.917969	45.604759
1735.942383	-29.037294
1734.966797	48.835007
1733.991211	7.535632
1733.015625	10.446184
1732.039063	66.488152
1731.062500	18.165068
1730.085938	63.951263
1729.109375	75.809814
1728.132813	77.432800
1727.155273	-16.263184
1726.178711	-34.434826
1725.201172	65.040947
1724.223633	-4.922336
1723.245117	70.219620
1722.267578	123.629051
1721.289063	-17.850677
1720.310547	47.692871
1719.332031	28.281021
1718.352539	54.843342
1717.374023	-92.856094
1716.394531	50.538658
1715.415039	96.253853
1714.435547	-23.915804
1713.456055	86.879066
1712.475586	34.365704
1711.495117	-76.137924
1710.514648	62.668697
1709.534180	14.687654
1708.553711	26.637178
1707.572266	30.933277
1706.591797	65.193291
1705.610352	-106.899628
1704.627930	86.547302
1703.646484	-9.064976
1702.665039	10.574051
1701.682617	48.019634
1700.700195	23.752539
1699.717773	47.214558
1698.734375	94.196335
1697.751953	73.154884
1696.768555	88.356155
1695.785156	132.166031
1694.801758	59.052166
1693.817383	95.875832
1692.833984	-7.025586
1691.849609	95.871872
1690.865234	80.646591
1689.880859	89.565033
1688.895508	73.093048
1687.911133	73.156166
1686.925781	-50.491741
1685.940430	72.030090
1684.955078	-19.829042
1683.968750	34.178288
1682.983398	10.223217
1681.997070	-34.635475
1681.010742	86.556564
1680.024414	79.743729
1679.037109	47.599571
1678.050781	-38.330009
1677.063477	-61.541210
1676.076172	-30.921104
1675.088867	99.699776
1674.100586	51.197968
1673.113281	182.415527
1672.125000	35.910160
1671.136719	-30.838865
1670.147461	-20.424419
1669.159180	50.701405
1668.169922	54.808430
1667.180664	32.391922
1666.191406	48.537834
1665.202148	18.585798
1664.212891	0.660581
1663.222656	4.843049
1662.232422	-55.345528
1661.242188	4.417865
1660.251953	100.140320
1659.260742	84.165482
1658.269531	74.521126
1657.279297	-10.129845
1656.287109	-19.101084
1655.295898	91.098091
1654.304688	145.181259
1653.312500	13.997063
1652.320313	116.600967
1651.328125	24.559399
1650.335938	71.739532
1649.342773	140.939346
1648.349609	-54.874893
1647.356445	179.871994
1646.363281	125.735199
1645.370117	-1.964718
1644.375977	115.052765
1643.381836	15.095566
1642.388672	52.266693
1641.393555	25.926115
1640.399414	-31.794670
1639.404297	-22.886234
1638.410156	-10.809942
1637.415039	-47.095333
1636.418945	18.363880
1635.423828	34.858139
1634.427734	104.703514
1633.432617	-27.522779
1632.435547	17.858734
1631.439453	-98.592621
1630.443359	166.974243
1629.446289	56.205433
1628.449219	64.615326
1627.452148	133.212708
1626.455078	65.184891
1625.458008	185.793823
1624.459961	-68.241997
1623.461914	-66.629257
1622.463867	223.665771
1621.465820	28.677988
1620.466797	89.773239
1619.467773	103.301605
1618.468750	78.677917
1617.469727	9.043064
1616.470703	108.941269
1615.470703	78.119324
1614.471680	-28.302483
1613.471680	20.956553
1612.471680	-11.023164
1611.470703	78.222801
1610.470703	95.628502
1609.469727	49.331055
1608.468750	29.295776
1607.467773	37.379642
1606.465820	14.258886
1605.464844	45.468887
1604.462891	10.539089
1603.460938	-0.654647
1602.458984	58.647488
1601.456055	-2.406952
1600.454102	24.492807
1599.451172	69.463135
1598.448242	115.681290
1597.445313	24.212999
1596.441406	26.221806
1595.437500	42.573132
1594.433594	-68.081116
