#Wave		#Intensity
1799.013672	-105.588860
1798.050781	76.581055
1797.087891	219.375534
1796.124023	58.925041
1795.161133	263.649261
1794.197266	54.984550
1793.233398	110.823700
1792.268555	167.109787
1791.304688	-43.082649
1790.339844	274.132629
1789.375977	83.864456
1788.411133	38.613815
1787.445313	-208.185806
1786.480469	9.981895
1785.514648	93.911087
1784.549805	61.919899
1783.583984	219.412415
1782.617188	-27.009287
1781.651367	70.782608
1780.684570	77.869331
1779.718750	113.397232
1778.751953	196.636703
1777.784180	48.991219
1776.817383	113.365898
1775.849609	172.446716
1774.882813	-57.873993
1773.915039	211.031906
1772.947266	-91.648354
1771.978516	307.442566
1771.010742	108.721222
1770.041992	182.969666
1769.073242	97.808487
1768.104492	55.237236
1767.134766	-146.036530
1766.166016	148.019562
1765.196289	192.410934
1764.226563	12.478527
1763.256836	204.446152
1762.287109	172.127350
1761.316406	107.565399
1760.345703	266.514984
1759.375000	200.048233
1758.404297	-5.432608
1757.433594	-214.032272
1756.461914	341.265076
1755.491211	220.221924
1754.519531	133.932571
1753.546875	172.419205
1752.575195	44.436035
1751.603516	84.324875
1750.630859	191.024368
1749.658203	162.769547
1748.685547	92.161255
1747.712891	275.995605
1746.739258	116.796333
1745.765625	245.367279
1744.791992	-96.631287
1743.818359	-36.649529
1742.844727	16.945326
1741.870117	259.143921
1740.896484	6.789052
1739.921875	-56.908466
1738.947266	131.470642
1737.971680	-4.599473
1736.997070	167.153870
1736.021484	-71.273857
1735.045898	144.710907
1734.070313	122.385132
1733.094727	-10.655924
1732.118164	13.890343
1731.141602	177.417770
1730.165039	90.692429
1729.188477	6.639496
1728.211914	346.237823
1727.234375	103.633163
1726.257813	-70.316475
1725.280273	136.285492
1724.302734	321.787079
1723.324219	-136.379593
1722.346680	101.670853
1721.368164	286.631653
1720.389648	108.784821
1719.411133	275.323761
1718.432617	-10.819864
1717.453125	-30.605030
1716.473633	170.547562
1715.495117	71.840752
1714.514648	-94.463142
1713.535156	178.938812
1712.555664	119.423645
1711.575195	-243.529602
1710.594727	200.822571
1709.614258	180.457504
1708.632813	30.153339
1707.652344	203.707657
